sut_name,stu_maj,writer,bookname,bookindex,borrowtime,branchoflib
d2c680def14464190a286c07ea4391c9,临床医学院,陈主初,肿瘤蛋白质组学,nan,20210104,医科馆中文图书区
d2c680def14464190a286c07ea4391c9,临床医学院,贾尼特,新一代基因组测序,nan,20210104,医科馆中文图书区
d2c680def14464190a286c07ea4391c9,临床医学院,江松敏,蛋白质组学,nan,20210104,医科馆中文图书区
d2c680def14464190a286c07ea4391c9,临床医学院,"凌诒萍,",细胞超微结构与电镜技术,nan,20200127,医科馆中文图书区
d2c680def14464190a286c07ea4391c9,临床医学院,"凌诒萍,",细胞超微结构与电镜技术,nan,20191125,医科馆中文图书区
d2c680def14464190a286c07ea4391c9,临床医学院,"初国良,",人体系统解剖学标本图谱,nan,20190307,医科馆中文图书区
d2c680def14464190a286c07ea4391c9,临床医学院,朱星红,系统解剖学习题集,nan,20190307,医科馆中文图书区
d2c680def14464190a286c07ea4391c9,临床医学院,朱星红,系统解剖学习题集,nan,20181217,医科馆中文图书区
d2c680def14464190a286c07ea4391c9,临床医学院,"初国良,",人体系统解剖学标本图谱,nan,20181217,医科馆中文图书区
d2c680def14464190a286c07ea4391c9,临床医学院,朱星红,系统解剖学习题集,nan,20181112,医科馆中文图书区
325365afc369915cf913accea17c9192,临床医学院,"万学红,",临床诊断学,nan,已催还20190923,医科馆中文图书区
325365afc369915cf913accea17c9192,临床医学院,邵华信,系统解剖学复习纲要和练习,nan,20190111,医科馆中文图书区
325365afc369915cf913accea17c9192,临床医学院,"茅海建,",天朝的崩溃,nan,20180510,文科馆文科综合书库
325365afc369915cf913accea17c9192,临床医学院,edited by George Kimball & John Schulian ; foreword by Colum McCann.,At the fights :,nan,20180314,理科馆外教中心阅览室
325365afc369915cf913accea17c9192,临床医学院,"Matterson, Stephen.",Melville :,nan,20180314,理科馆外教中心（东）
325365afc369915cf913accea17c9192,临床医学院,"London, Jack, 1876-1916.",The sea-wolf /,nan,20180314,理科馆外教中心阅览室
325365afc369915cf913accea17c9192,临床医学院,陶洁,美国文学选读,nan,20171114,文科馆文科综合书库
325365afc369915cf913accea17c9192,临床医学院,特里尔,毛泽东传,nan,20171113,文科馆文科综合书库
efaabc4826ff5f3851fa82f0dc0189df,临床医学院,卡斯珀,哈里森感染病学,nan,20200221,医科馆中文图书区
efaabc4826ff5f3851fa82f0dc0189df,临床医学院,陈素良,新发传染病学,nan,20200221,医科馆中文图书区
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,李一雷,病理学学习指导与习题集,nan,20190906,医科馆中文图书区
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,吕世静,医学免疫学学习指导,nan,20190603,医科馆密集库
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,余平,医学免疫学学习指导及习题集,nan,20190603,医科馆中文图书区
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,何平,交响音乐欣赏,nan,20190307,文科馆文学艺术书库
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,田春雨,西方歌剧艺术的发展与观念改革,nan,20190307,文科馆文学艺术书库
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,石玉秀,组织学与胚胎学习题集,nan,20190211,医科馆中文图书区
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,党瑞山,人体系统解剖学实物图谱,nan,20190211,医科馆中文图书区
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,安藤幸夫,全图解人体说明书,nan,20190211,医科馆中文图书区
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,金利新,人体实物解剖图谱,nan,20190211,医科馆中文图书区
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,易明,普通物理学教程,nan,20180314,理科馆基础学科借阅室
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,杨世杰,植物生物学,nan,20180212,理科馆基础学科借阅室
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,蔡永萍,植物生理学,nan,20180212,理科馆基础学科借阅室
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,华彤文,普通化学原理,nan,20180108,理科馆基础学科借阅室
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,亨利,欧·亨利短篇小说集,nan,20171218,文科馆文科综合书库
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,张吉尔,大学文科数学,nan,20171120,理科馆基础学科借阅室
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,傅献彩,大学化学,nan,20171113,理科馆基础学科借阅室
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,郑少波,物理光学基础,nan,20171113,理科馆基础学科借阅室
2af8f1eac733ca35b0a8edc8c0cf1253,临床医学院,华彤文,普通化学原理,nan,20171113,理科馆基础学科借阅室
4841cec0bd5ecdce1cd7d333bc83ba5b,临床医学院,弗兰克,东京塔,nan,20201119,文科馆文学艺术书库
4841cec0bd5ecdce1cd7d333bc83ba5b,临床医学院,毛姆,月亮与六便士,nan,已催还20171114,文科馆文学艺术书库
4841cec0bd5ecdce1cd7d333bc83ba5b,临床医学院,马克思,剩余价值理论,nan,20171113,文科馆文科综合书库
491b78e61747612ef195cd94f86ece3c,临床医学院,李瑞祥,实用人体解剖学彩色图谱,nan,20190110,医科馆中文图书区
491b78e61747612ef195cd94f86ece3c,临床医学院,"蒋廷黻,",中国近代史,nan,20180905,文科馆文科综合书库
491b78e61747612ef195cd94f86ece3c,临床医学院,所罗门,大问题,nan,已催还20180716,文科馆文科综合书库
491b78e61747612ef195cd94f86ece3c,临床医学院,柏拉图,理想国,nan,20180710,江湾1号密集书库
491b78e61747612ef195cd94f86ece3c,临床医学院,帕帕斯,柏拉图与《理想国》,nan,20180710,江湾馆文科借阅区
491b78e61747612ef195cd94f86ece3c,临床医学院,卡耐基,卡耐基口才训练教程,nan,20180507,文科馆文科综合书库
491b78e61747612ef195cd94f86ece3c,临床医学院,罗素,西方哲学史,nan,20180507,文科馆文科综合书库
491b78e61747612ef195cd94f86ece3c,临床医学院,"郁达夫,",春风沉醉的晚上,nan,20180206,文科馆文学艺术书库
491b78e61747612ef195cd94f86ece3c,临床医学院,辛向阳,中国特色社会主义道路研究,nan,20180129,文科馆政经法阅览室
491b78e61747612ef195cd94f86ece3c,临床医学院,"吴波,",中国特色社会主义若干重大问题研究,nan,20180129,文科馆政经法阅览室
491b78e61747612ef195cd94f86ece3c,临床医学院,"张爱玲,",倾城之恋,nan,20171211,文科馆1号密集书库
491b78e61747612ef195cd94f86ece3c,临床医学院,河北农业大学,微积分及其应用,nan,20171120,理科馆基础学科借阅室
491b78e61747612ef195cd94f86ece3c,临床医学院,张建雄,梦想与力量,nan,20171113,文科馆文科综合书库
43dc5b07fd2b6845eba166520e95137c,临床医学院,张续杰,办公室实用“暴力美学”,nan,20180521,文科馆文科综合书库
43dc5b07fd2b6845eba166520e95137c,临床医学院,"江南,",龙族,nan,20180521,文科馆文学艺术书库
43dc5b07fd2b6845eba166520e95137c,临床医学院,温长路,千奇百趣话健康,nan,20180501,医科馆中文图书区
43dc5b07fd2b6845eba166520e95137c,临床医学院,温长路,千奇百趣话健康,nan,20180501,医科馆中文图书区
43dc5b07fd2b6845eba166520e95137c,临床医学院,陆锦川,本如当来,nan,20171225,文科馆文科综合书库
43dc5b07fd2b6845eba166520e95137c,临床医学院,李明馨,普通化学辅导,nan,20171127,理科馆基础学科借阅室
